"filename", "language", "JSON", "Vue", "TypeScript", "SCSS", "JavaScript", "JSON with Comments", "Markdown", "HTML", "YAML", "XML", "comment", "blank", "total"
"/Users/wengxiaoqing/Documents/GitHub/gas-supervise/src/wxcomponents/vant/sidebar/index.json", "JSON", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/wengxiaoqing/Documents/GitHub/gas-supervise/src/wxcomponents/vant/skeleton/index.d.ts", "TypeScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/wengxiaoqing/Documents/GitHub/gas-supervise/src/wxcomponents/vant/skeleton/index.js", "JavaScript", 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 1, 47
"/Users/wengxiaoqing/Documents/GitHub/gas-supervise/src/wxcomponents/vant/skeleton/index.json", "JSON", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"/Users/wengxiaoqing/Documents/GitHub/gas-supervise/src/wxcomponents/vant/slider/index.d.ts", "TypeScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/wengxiaoqing/Documents/GitHub/gas-supervise/src/wxcomponents/vant/slider/index.js", "JavaScript", 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 3, 1, 204
"/Users/wengxiaoqing/Documents/GitHub/gas-supervise/src/wxcomponents/vant/slider/index.json", "JSON", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/wengxiaoqing/Documents/GitHub/gas-supervise/src/wxcomponents/vant/slider/index.wxs", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 3, 15
"/Users/wengxiaoqing/Documents/GitHub/gas-supervise/src/wxcomponents/vant/stepper/index.d.ts", "TypeScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/wengxiaoqing/Documents/GitHub/gas-supervise/src/wxcomponents/vant/stepper/index.js", "JavaScript", 0, 0, 0, 0, 181, 0, 0, 0, 0, 0, 7, 1, 189
"/Users/wengxiaoqing/Documents/GitHub/gas-supervise/src/wxcomponents/vant/stepper/index.json", "JSON", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/wengxiaoqing/Documents/GitHub/gas-supervise/src/wxcomponents/vant/stepper/index.wxs", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 4, 23
"/Users/wengxiaoqing/Documents/GitHub/gas-supervise/src/wxcomponents/vant/steps/index.d.ts", "TypeScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/wengxiaoqing/Documents/GitHub/gas-supervise/src/wxcomponents/vant/steps/index.js", "JavaScript", 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 1, 34
"/Users/wengxiaoqing/Documents/GitHub/gas-supervise/src/wxcomponents/vant/steps/index.json", "JSON", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/Users/wengxiaoqing/Documents/GitHub/gas-supervise/src/wxcomponents/vant/sticky/index.d.ts", "TypeScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/wengxiaoqing/Documents/GitHub/gas-supervise/src/wxcomponents/vant/sticky/index.js", "JavaScript", 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 1, 119
"/Users/wengxiaoqing/Documents/GitHub/gas-supervise/src/wxcomponents/vant/sticky/index.json", "JSON", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/wengxiaoqing/Documents/GitHub/gas-supervise/src/wxcomponents/vant/sticky/index.wxs", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 4, 26
"/Users/wengxiaoqing/Documents/GitHub/gas-supervise/src/wxcomponents/vant/submit-bar/index.d.ts", "TypeScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/wengxiaoqing/Documents/GitHub/gas-supervise/src/wxcomponents/vant/submit-bar/index.js", "JavaScript", 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 1, 57
"/Users/wengxiaoqing/Documents/GitHub/gas-supervise/src/wxcomponents/vant/submit-bar/index.json", "JSON", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"/Users/wengxiaoqing/Documents/GitHub/gas-supervise/src/wxcomponents/vant/swipe-cell/index.d.ts", "TypeScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/wengxiaoqing/Documents/GitHub/gas-supervise/src/wxcomponents/vant/swipe-cell/index.js", "JavaScript", 0, 0, 0, 0, 133, 0, 0, 0, 0, 0, 0, 1, 134
"/Users/wengxiaoqing/Documents/GitHub/gas-supervise/src/wxcomponents/vant/swipe-cell/index.json", "JSON", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/wengxiaoqing/Documents/GitHub/gas-supervise/src/wxcomponents/vant/switch/index.d.ts", "TypeScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/wengxiaoqing/Documents/GitHub/gas-supervise/src/wxcomponents/vant/switch/index.js", "JavaScript", 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 1, 37
"/Users/wengxiaoqing/Documents/GitHub/gas-supervise/src/wxcomponents/vant/switch/index.json", "JSON", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/Users/wengxiaoqing/Documents/GitHub/gas-supervise/src/wxcomponents/vant/switch/index.wxs", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 6, 27
"/Users/wengxiaoqing/Documents/GitHub/gas-supervise/src/wxcomponents/vant/tab/index.d.ts", "TypeScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/wengxiaoqing/Documents/GitHub/gas-supervise/src/wxcomponents/vant/tab/index.js", "JavaScript", 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 1, 57
"/Users/wengxiaoqing/Documents/GitHub/gas-supervise/src/wxcomponents/vant/tab/index.json", "JSON", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/wengxiaoqing/Documents/GitHub/gas-supervise/src/wxcomponents/vant/tabbar-item/index.d.ts", "TypeScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/wengxiaoqing/Documents/GitHub/gas-supervise/src/wxcomponents/vant/tabbar-item/index.js", "JavaScript", 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 1, 69
"/Users/wengxiaoqing/Documents/GitHub/gas-supervise/src/wxcomponents/vant/tabbar-item/index.json", "JSON", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"/Users/wengxiaoqing/Documents/GitHub/gas-supervise/src/wxcomponents/vant/tabbar/index.d.ts", "TypeScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/wengxiaoqing/Documents/GitHub/gas-supervise/src/wxcomponents/vant/tabbar/index.js", "JavaScript", 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 1, 66
"/Users/wengxiaoqing/Documents/GitHub/gas-supervise/src/wxcomponents/vant/tabbar/index.json", "JSON", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/wengxiaoqing/Documents/GitHub/gas-supervise/src/wxcomponents/vant/tabs/index.d.ts", "TypeScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/wengxiaoqing/Documents/GitHub/gas-supervise/src/wxcomponents/vant/tabs/index.js", "JavaScript", 0, 0, 0, 0, 298, 0, 0, 0, 0, 0, 4, 1, 303
"/Users/wengxiaoqing/Documents/GitHub/gas-supervise/src/wxcomponents/vant/tabs/index.json", "JSON", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"/Users/wengxiaoqing/Documents/GitHub/gas-supervise/src/wxcomponents/vant/tabs/index.wxs", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 0, 14, 84
"/Users/wengxiaoqing/Documents/GitHub/gas-supervise/src/wxcomponents/vant/tag/index.d.ts", "TypeScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/wengxiaoqing/Documents/GitHub/gas-supervise/src/wxcomponents/vant/tag/index.js", "JavaScript", 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 1, 22
"/Users/wengxiaoqing/Documents/GitHub/gas-supervise/src/wxcomponents/vant/tag/index.json", "JSON", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/Users/wengxiaoqing/Documents/GitHub/gas-supervise/src/wxcomponents/vant/tag/index.wxs", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 3, 14
"/Users/wengxiaoqing/Documents/GitHub/gas-supervise/src/wxcomponents/vant/toast/index.d.ts", "TypeScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/wengxiaoqing/Documents/GitHub/gas-supervise/src/wxcomponents/vant/toast/index.js", "JavaScript", 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 1, 1, 30
"/Users/wengxiaoqing/Documents/GitHub/gas-supervise/src/wxcomponents/vant/toast/index.json", "JSON", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"/Users/wengxiaoqing/Documents/GitHub/gas-supervise/src/wxcomponents/vant/toast/toast.d.ts", "TypeScript", 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 2, 1, 29
"/Users/wengxiaoqing/Documents/GitHub/gas-supervise/src/wxcomponents/vant/toast/toast.js", "JavaScript", 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 1, 69
"/Users/wengxiaoqing/Documents/GitHub/gas-supervise/src/wxcomponents/vant/transition/index.d.ts", "TypeScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/wengxiaoqing/Documents/GitHub/gas-supervise/src/wxcomponents/vant/transition/index.js", "JavaScript", 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 1, 14
"/Users/wengxiaoqing/Documents/GitHub/gas-supervise/src/wxcomponents/vant/transition/index.json", "JSON", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/wengxiaoqing/Documents/GitHub/gas-supervise/src/wxcomponents/vant/transition/index.wxs", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 3, 18
"/Users/wengxiaoqing/Documents/GitHub/gas-supervise/src/wxcomponents/vant/tree-select/index.d.ts", "TypeScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/wengxiaoqing/Documents/GitHub/gas-supervise/src/wxcomponents/vant/tree-select/index.js", "JavaScript", 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 5, 1, 69
"/Users/wengxiaoqing/Documents/GitHub/gas-supervise/src/wxcomponents/vant/tree-select/index.json", "JSON", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"/Users/wengxiaoqing/Documents/GitHub/gas-supervise/src/wxcomponents/vant/tree-select/index.wxs", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 4, 13
"/Users/wengxiaoqing/Documents/GitHub/gas-supervise/src/wxcomponents/vant/uploader/index.d.ts", "TypeScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/wengxiaoqing/Documents/GitHub/gas-supervise/src/wxcomponents/vant/uploader/index.js", "JavaScript", 0, 0, 0, 0, 165, 0, 0, 0, 0, 0, 0, 1, 166
"/Users/wengxiaoqing/Documents/GitHub/gas-supervise/src/wxcomponents/vant/uploader/index.json", "JSON", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"/Users/wengxiaoqing/Documents/GitHub/gas-supervise/src/wxcomponents/vant/uploader/index.wxs", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 3, 18
"/Users/wengxiaoqing/Documents/GitHub/gas-supervise/src/wxcomponents/vant/uploader/shared.d.ts", "TypeScript", 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 1, 54
"/Users/wengxiaoqing/Documents/GitHub/gas-supervise/src/wxcomponents/vant/uploader/shared.js", "JavaScript", 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 4, 1, 58
"/Users/wengxiaoqing/Documents/GitHub/gas-supervise/src/wxcomponents/vant/uploader/utils.d.ts", "TypeScript", 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 1, 25
"/Users/wengxiaoqing/Documents/GitHub/gas-supervise/src/wxcomponents/vant/uploader/utils.js", "JavaScript", 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 1, 84
"/Users/wengxiaoqing/Documents/GitHub/gas-supervise/src/wxcomponents/vant/wxs/add-unit.wxs", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 4, 13
"/Users/wengxiaoqing/Documents/GitHub/gas-supervise/src/wxcomponents/vant/wxs/array.wxs", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 2, 6
"/Users/wengxiaoqing/Documents/GitHub/gas-supervise/src/wxcomponents/vant/wxs/bem.wxs", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 6, 40
"/Users/wengxiaoqing/Documents/GitHub/gas-supervise/src/wxcomponents/vant/wxs/memoize.wxs", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 10, 56
"/Users/wengxiaoqing/Documents/GitHub/gas-supervise/src/wxcomponents/vant/wxs/object.wxs", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 3, 14
"/Users/wengxiaoqing/Documents/GitHub/gas-supervise/src/wxcomponents/vant/wxs/style.wxs", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 7, 43
"/Users/wengxiaoqing/Documents/GitHub/gas-supervise/src/wxcomponents/vant/wxs/utils.wxs", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 2, 11
"/Users/wengxiaoqing/Documents/GitHub/gas-supervise/tsconfig.json", "JSON with Comments", 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 6, 1, 22
"/Users/wengxiaoqing/Documents/GitHub/gas-supervise/typings/auto-imports.d.ts", "TypeScript", 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 6, 1, 89
"/Users/wengxiaoqing/Documents/GitHub/gas-supervise/vite.config.ts", "TypeScript", 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 1, 2, 28
"Total", "-", 654, 2062, 1176, 57, 7907, 15, 8, 18, 5788, 973, 536, 1764, 20958
